DATE_TIME,PLANT_ID,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD,SOURCE_KEY,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,HOUR,AC_POWER_PREDICTED,ERROR,ABS_ERROR,FAULT_FLAG
2020-06-02 12:00:00,4135001,181179.446429,17731.1142858,74317.232143,7736957.0,HmiyD2TTLFNqkNe,27.46658328571429,40.11592957142858,0.5638615457142857,12,16043.852774924573,1687.2615108754253,1687.2615108754253,True
2020-06-02 13:00:00,4135001,272950.94643,26622.589286,95876.392856,7737924.75,HmiyD2TTLFNqkNe,27.964561,48.2827824,0.8852643266666665,13,25027.468081909803,1595.1212040901955,1595.1212040901955,True
2020-06-02 13:30:00,4135001,223013.05358,21793.3910717,108279.642857,7738487.75,HmiyD2TTLFNqkNe,27.636714733333328,45.63386426666667,0.7079364073333333,13,20139.187953320023,1654.2031183799772,1654.2031183799772,True
2020-06-02 14:15:00,4135001,160173.339288,15683.8446428,123298.910714,7739161.625,HmiyD2TTLFNqkNe,26.947897642857143,39.81178307142858,0.5004139214285713,14,14317.086920743328,1366.7577220566727,1366.7577220566727,True
2020-06-02 15:30:00,4135001,131311.553572,12866.8303571,142993.714285,7740039.143,HmiyD2TTLFNqkNe,26.279598133333334,36.349589,0.4026979686666666,15,11549.620050947367,1317.2103061526323,1317.2103061526323,True
2020-06-02 15:45:00,4135001,143383.107142,14041.7089285,146222.553571,7740180.5,HmiyD2TTLFNqkNe,26.519590333333333,37.54320873333334,0.4304919446666666,15,12343.768944294996,1697.9399842050043,1697.9399842050043,True
2020-06-03 10:30:00,4135001,193996.732143,18979.1160714,37824.482142,7742590.375,HmiyD2TTLFNqkNe,26.6612375,39.588428785714285,0.615580315,10,17429.521466702554,1549.594604697446,1549.594604697446,True
2020-06-03 12:15:00,4135001,222223.196433,21724.2678579,77111.321428,7744369.0,HmiyD2TTLFNqkNe,28.058274466666663,47.815446,0.7152714659999999,12,20418.172710123672,1306.0951477763265,1306.0951477763265,True
2020-06-03 12:45:00,4135001,275618.51785,26886.401787,89147.517856,7744903.625,HmiyD2TTLFNqkNe,28.792797866666664,51.43322746666667,0.8961615320000001,12,25436.643600993903,1449.7581860060964,1449.7581860060964,True
2020-06-03 14:00:00,4135001,29698.0,2907.7,22406.0,7152815.0,,,,,14,6699.228645153022,-3791.528645153022,3791.528645153022,True
2020-06-03 15:15:00,4135001,241593.23214,23589.492858,146497.339286,7747519.25,HmiyD2TTLFNqkNe,28.85288293333333,50.806604,0.7781302413333333,15,22218.21507702817,1371.2777809718318,1371.2777809718318,True
2020-06-04 09:00:00,4135001,168924.410714,16533.5017858,20423.8928571,7749570.429,HmiyD2TTLFNqkNe,26.23224886666667,41.591343,0.5240877666666666,9,15035.811102116186,1497.6906836838134,1497.6906836838134,True
2020-06-04 09:15:00,4135001,144483.285714,14149.4196429,24191.285715,7749739.125,HmiyD2TTLFNqkNe,26.67907113333333,42.56844686666666,0.4329602066666666,9,12607.533698260293,1541.8859446397073,1541.8859446397073,True
